Country Code,Series Code,Year,Value
KOR,NY.GDP.MKTP.KD.ZG,1962,3.89527253075299
KOR,NY.GDP.MKTP.KD.ZG,1963,9.02056828279763
KOR,NY.GDP.MKTP.KD.ZG,1964,9.47382471805444
KOR,NY.GDP.MKTP.KD.ZG,1965,7.31843358022128
KOR,NY.GDP.MKTP.KD.ZG,1966,11.9939566084487
KOR,NY.GDP.MKTP.KD.ZG,1967,9.0796065539801
KOR,NY.GDP.MKTP.KD.ZG,1968,13.1657682900767
KOR,NY.GDP.MKTP.KD.ZG,1969,14.5613666963927
KOR,NY.GDP.MKTP.KD.ZG,1970,10.0527348072623
KOR,NY.GDP.MKTP.KD.ZG,1971,10.5455135521971
KOR,NY.GDP.MKTP.KD.ZG,1972,7.21436072179991
KOR,NY.GDP.MKTP.KD.ZG,1973,14.8983226573489
KOR,NY.GDP.MKTP.KD.ZG,1974,9.51183543440047
KOR,NY.GDP.MKTP.KD.ZG,1975,7.8399333381073
KOR,NY.GDP.MKTP.KD.ZG,1976,13.2214478025627
KOR,NY.GDP.MKTP.KD.ZG,1977,12.3359821950185
KOR,NY.GDP.MKTP.KD.ZG,1978,10.9529856954848
KOR,NY.GDP.MKTP.KD.ZG,1979,8.67122670709715
KOR,NY.GDP.MKTP.KD.ZG,1980,-1.64568764044438
KOR,NY.GDP.MKTP.KD.ZG,1981,7.24617628510612
KOR,NY.GDP.MKTP.KD.ZG,1982,8.33807808691536
KOR,NY.GDP.MKTP.KD.ZG,1983,13.3761744903693
KOR,NY.GDP.MKTP.KD.ZG,1984,10.5516403549853
KOR,NY.GDP.MKTP.KD.ZG,1985,7.83886402174087
KOR,NY.GDP.MKTP.KD.ZG,1986,11.3272611963066
KOR,NY.GDP.MKTP.KD.ZG,1987,12.7236921193269
KOR,NY.GDP.MKTP.KD.ZG,1988,11.9877155593824
KOR,NY.GDP.MKTP.KD.ZG,1989,7.07289360531416
KOR,NY.GDP.MKTP.KD.ZG,1990,9.8775525016936
KOR,NY.GDP.MKTP.KD.ZG,1991,10.7780561268967
KOR,NY.GDP.MKTP.KD.ZG,1992,6.19864279836374
KOR,NY.GDP.MKTP.KD.ZG,1993,6.87747412868558
KOR,NY.GDP.MKTP.KD.ZG,1994,9.26866633778376
KOR,NY.GDP.MKTP.KD.ZG,1995,9.61456539319965
KOR,NY.GDP.MKTP.KD.ZG,1996,7.89070332600667
KOR,NY.GDP.MKTP.KD.ZG,1997,6.17055242658977
KOR,NY.GDP.MKTP.KD.ZG,1998,-5.12944816520964
KOR,NY.GDP.MKTP.KD.ZG,1999,11.4669424267425
KOR,NY.GDP.MKTP.KD.ZG,2000,9.06083332508534
KOR,NY.GDP.MKTP.KD.ZG,2001,4.85239957151281
KOR,NY.GDP.MKTP.KD.ZG,2002,7.72514267547173
KOR,NY.GDP.MKTP.KD.ZG,2003,3.14729119373409
KOR,NY.GDP.MKTP.KD.ZG,2004,5.19739136324382
KOR,NY.GDP.MKTP.KD.ZG,2005,4.30854271411236
KOR,NY.GDP.MKTP.KD.ZG,2006,5.26432659466724
KOR,NY.GDP.MKTP.KD.ZG,2007,5.79954841503216
KOR,NY.GDP.MKTP.KD.ZG,2008,3.01298487281167
KOR,NY.GDP.MKTP.KD.ZG,2009,0.792698989518186
KOR,NY.GDP.MKTP.KD.ZG,2010,6.80482491783671
KOR,NY.GDP.MKTP.KD.ZG,2011,3.68566778212526
KOR,NY.GDP.MKTP.KD.ZG,2012,2.40253099246186
KOR,NY.GDP.MKTP.KD.ZG,2013,3.16470863647184
KOR,NY.GDP.MKTP.KD.ZG,2014,3.2024537945736
KOR,NY.GDP.MKTP.KD.ZG,2015,2.80910326824133
KOR,NY.GDP.MKTP.KD.ZG,2016,2.94688171508626
KOR,NY.GDP.MKTP.KD.ZG,2017,3.15963574012777
KOR,NY.GDP.MKTP.KD.ZG,2018,2.90740377377135
KOR,NY.GDP.MKTP.KD.ZG,2019,2.24397786011012
KOR,NY.GDP.MKTP.KD.ZG,2020,-0.709415359397681
KOR,NY.GDP.MKTP.KD.ZG,2021,4.14532395430925
KOR,NY.GDP.MKTP.KD.ZG,2022,2.56053743193038
KOR,SP.POP.TOTL,1960,25012374.0
KOR,SP.POP.TOTL,1961,25765673.0
KOR,SP.POP.TOTL,1962,26513030.0
KOR,SP.POP.TOTL,1963,27261747.0
KOR,SP.POP.TOTL,1964,27984155.0
KOR,SP.POP.TOTL,1965,28704674.0
KOR,SP.POP.TOTL,1966,29435571.0
KOR,SP.POP.TOTL,1967,30130983.0
KOR,SP.POP.TOTL,1968,30838302.0
KOR,SP.POP.TOTL,1969,31544266.0
KOR,SP.POP.TOTL,1970,32240827.0
KOR,SP.POP.TOTL,1971,32882704.0
KOR,SP.POP.TOTL,1972,33505406.0
KOR,SP.POP.TOTL,1973,34103149.0
KOR,SP.POP.TOTL,1974,34692266.0
KOR,SP.POP.TOTL,1975,35280725.0
KOR,SP.POP.TOTL,1976,35848523.0
KOR,SP.POP.TOTL,1977,36411795.0
KOR,SP.POP.TOTL,1978,36969185.0
KOR,SP.POP.TOTL,1979,37534236.0
KOR,SP.POP.TOTL,1980,38123775.0
KOR,SP.POP.TOTL,1981,38723248.0
KOR,SP.POP.TOTL,1982,39326352.0
KOR,SP.POP.TOTL,1983,39910403.0
KOR,SP.POP.TOTL,1984,40405956.0
KOR,SP.POP.TOTL,1985,40805744.0
KOR,SP.POP.TOTL,1986,41213674.0
KOR,SP.POP.TOTL,1987,41621690.0
KOR,SP.POP.TOTL,1988,42031247.0
KOR,SP.POP.TOTL,1989,42449038.0
KOR,SP.POP.TOTL,1990,42869283.0
KOR,SP.POP.TOTL,1991,43295704.0
KOR,SP.POP.TOTL,1992,43747962.0
KOR,SP.POP.TOTL,1993,44194628.0
KOR,SP.POP.TOTL,1994,44641540.0
KOR,SP.POP.TOTL,1995,45092991.0
KOR,SP.POP.TOTL,1996,45524681.0
KOR,SP.POP.TOTL,1997,45953580.0
KOR,SP.POP.TOTL,1998,46286503.0
KOR,SP.POP.TOTL,1999,46616677.0
KOR,SP.POP.TOTL,2000,47008111.0
KOR,SP.POP.TOTL,2001,47370164.0
KOR,SP.POP.TOTL,2002,47644736.0
KOR,SP.POP.TOTL,2003,47892330.0
KOR,SP.POP.TOTL,2004,48082519.0
KOR,SP.POP.TOTL,2005,48184561.0
KOR,SP.POP.TOTL,2006,48438292.0
KOR,SP.POP.TOTL,2007,48683638.0
KOR,SP.POP.TOTL,2008,49054708.0
KOR,SP.POP.TOTL,2009,49307835.0
KOR,SP.POP.TOTL,2010,49554112.0
KOR,SP.POP.TOTL,2011,49936638.0
KOR,SP.POP.TOTL,2012,50199853.0
KOR,SP.POP.TOTL,2013,50428893.0
KOR,SP.POP.TOTL,2014,50746659.0
KOR,SP.POP.TOTL,2015,51014947.0
KOR,SP.POP.TOTL,2016,51217803.0
KOR,SP.POP.TOTL,2017,51361911.0
KOR,SP.POP.TOTL,2018,51585058.0
KOR,SP.POP.TOTL,2019,51764822.0
KOR,SP.POP.TOTL,2020,51836239.0
KOR,SP.POP.TOTL,2021,51744876.0
KOR,SP.POP.TOTL,2022,51628117.0
MYS,BX.KLT.DINV.CD.WD,1970,94000000.0
MYS,BX.KLT.DINV.CD.WD,1971,100000000.0
MYS,BX.KLT.DINV.CD.WD,1972,114000000.0
MYS,BX.KLT.DINV.CD.WD,1973,172000000.0
MYS,BX.KLT.DINV.CD.WD,1974,570819254.595405
MYS,BX.KLT.DINV.CD.WD,1975,350491202.931934
MYS,BX.KLT.DINV.CD.WD,1976,381259652.112456
MYS,BX.KLT.DINV.CD.WD,1977,405885818.525049
MYS,BX.KLT.DINV.CD.WD,1978,499991004.965365
MYS,BX.KLT.DINV.CD.WD,1979,573467421.839787
MYS,BX.KLT.DINV.CD.WD,1980,933903976.260897
MYS,BX.KLT.DINV.CD.WD,1981,1264688331.16862
MYS,BX.KLT.DINV.CD.WD,1982,1397196045.41608
MYS,BX.KLT.DINV.CD.WD,1983,1260527733.35506
MYS,BX.KLT.DINV.CD.WD,1984,797476861.322828
MYS,BX.KLT.DINV.CD.WD,1985,694712466.229254
MYS,BX.KLT.DINV.CD.WD,1986,488874111.042602
MYS,BX.KLT.DINV.CD.WD,1987,422679709.984833
MYS,BX.KLT.DINV.CD.WD,1988,719418050.366902
MYS,BX.KLT.DINV.CD.WD,1989,1667871568.72095
MYS,BX.KLT.DINV.CD.WD,1990,2332455289.06142
MYS,BX.KLT.DINV.CD.WD,1991,3998448522.46006
MYS,BX.KLT.DINV.CD.WD,1992,5183358086.40239
MYS,BX.KLT.DINV.CD.WD,1993,5005642759.8826
MYS,BX.KLT.DINV.CD.WD,1994,4341800916.32297
MYS,BX.KLT.DINV.CD.WD,1995,4178239335.0381
MYS,BX.KLT.DINV.CD.WD,1996,5078414947.87739
MYS,BX.KLT.DINV.CD.WD,1997,5136514575.67472
MYS,BX.KLT.DINV.CD.WD,1998,2163401815.57573
MYS,BX.KLT.DINV.CD.WD,1999,3895263157.89474
MYS,BX.KLT.DINV.CD.WD,2000,3787631578.94737
MYS,BX.KLT.DINV.CD.WD,2001,553947368.421053
MYS,BX.KLT.DINV.CD.WD,2002,3192894736.8421
MYS,BX.KLT.DINV.CD.WD,2003,3218947368.42105
MYS,BX.KLT.DINV.CD.WD,2004,4376052631.57895
MYS,BX.KLT.DINV.CD.WD,2005,3924786634.73868
MYS,BX.KLT.DINV.CD.WD,2006,7690731245.66747
MYS,BX.KLT.DINV.CD.WD,2007,9071369834.83859
MYS,BX.KLT.DINV.CD.WD,2008,7572512432.33635
MYS,BX.KLT.DINV.CD.WD,2009,114664434.56228
MYS,BX.KLT.DINV.CD.WD,2010,10885801851.6194
MYS,BX.KLT.DINV.CD.WD,2011,15119439203.9543
MYS,BX.KLT.DINV.CD.WD,2012,8895774250.70402
MYS,BX.KLT.DINV.CD.WD,2013,11296279513.9209
MYS,BX.KLT.DINV.CD.WD,2014,10619431582.9781
MYS,BX.KLT.DINV.CD.WD,2015,9857162111.82329
MYS,BX.KLT.DINV.CD.WD,2016,13470089920.807
MYS,BX.KLT.DINV.CD.WD,2017,9368469822.66146
MYS,BX.KLT.DINV.CD.WD,2018,8304480741.65267
MYS,BX.KLT.DINV.CD.WD,2019,9154921685.03934
MYS,BX.KLT.DINV.CD.WD,2020,4058769678.64231
MYS,BX.KLT.DINV.CD.WD,2021,20245157326.8024
MYS,BX.KLT.DINV.CD.WD,2022,14725970431.5896
MYS,FP.CPI.TOTL.ZG,1960,0.0631825978882036
MYS,FP.CPI.TOTL.ZG,1961,-0.180407721631661
MYS,FP.CPI.TOTL.ZG,1962,0.108440267848109
MYS,FP.CPI.TOTL.ZG,1963,3.10525365608347
MYS,FP.CPI.TOTL.ZG,1964,-0.402731571003633
MYS,FP.CPI.TOTL.ZG,1965,-0.105485232243793
MYS,FP.CPI.TOTL.ZG,1966,0.967969025261378
MYS,FP.CPI.TOTL.ZG,1967,4.57556214033288
MYS,FP.CPI.TOTL.ZG,1968,-0.15834652879454
MYS,FP.CPI.TOTL.ZG,1969,-0.409015025294067
MYS,FP.CPI.TOTL.ZG,1970,1.84393596556384
MYS,FP.CPI.TOTL.ZG,1971,1.61303596395806
MYS,FP.CPI.TOTL.ZG,1972,3.23155422354877
MYS,FP.CPI.TOTL.ZG,1973,10.5601757413101
MYS,FP.CPI.TOTL.ZG,1974,17.3289809824411
MYS,FP.CPI.TOTL.ZG,1975,4.48772226915908
MYS,FP.CPI.TOTL.ZG,1976,2.63371150730572
MYS,FP.CPI.TOTL.ZG,1977,4.78822401445964
MYS,FP.CPI.TOTL.ZG,1978,4.8600645855425
MYS,FP.CPI.TOTL.ZG,1979,3.65446799796413
MYS,FP.CPI.TOTL.ZG,1980,6.6749195345051
MYS,FP.CPI.TOTL.ZG,1981,9.70000000000016
MYS,FP.CPI.TOTL.ZG,1982,5.81890002977831
MYS,FP.CPI.TOTL.ZG,1983,3.70423546319373
MYS,FP.CPI.TOTL.ZG,1984,3.89727260149767
MYS,FP.CPI.TOTL.ZG,1985,0.346458791259879
MYS,FP.CPI.TOTL.ZG,1986,0.737002855391949
MYS,FP.CPI.TOTL.ZG,1987,0.290007909438398
MYS,FP.CPI.TOTL.ZG,1988,2.55651945320742
MYS,FP.CPI.TOTL.ZG,1989,2.81320089714805
MYS,FP.CPI.TOTL.ZG,1990,2.61780104712051
MYS,FP.CPI.TOTL.ZG,1991,4.35833333333302
MYS,FP.CPI.TOTL.ZG,1992,4.7672282999282
MYS,FP.CPI.TOTL.ZG,1993,3.53658536585388
MYS,FP.CPI.TOTL.ZG,1994,3.72497055359286
MYS,FP.CPI.TOTL.ZG,1995,3.45057509584896
MYS,FP.CPI.TOTL.ZG,1996,3.48855945858916
MYS,FP.CPI.TOTL.ZG,1997,2.66251459711942
MYS,FP.CPI.TOTL.ZG,1998,5.27034200348766
MYS,FP.CPI.TOTL.ZG,1999,2.74456130240608
MYS,FP.CPI.TOTL.ZG,2000,1.53474023697698
MYS,FP.CPI.TOTL.ZG,2001,1.41678473206102
MYS,FP.CPI.TOTL.ZG,2002,1.80787246281537
MYS,FP.CPI.TOTL.ZG,2003,1.08967632577284
MYS,FP.CPI.TOTL.ZG,2004,1.421271159374
MYS,FP.CPI.TOTL.ZG,2005,2.97507092684453
MYS,FP.CPI.TOTL.ZG,2006,3.6092356422439
MYS,FP.CPI.TOTL.ZG,2007,2.02735317779565
MYS,FP.CPI.TOTL.ZG,2008,5.44078221100772
MYS,FP.CPI.TOTL.ZG,2009,0.583308405623704
MYS,FP.CPI.TOTL.ZG,2010,1.62285235577031
MYS,FP.CPI.TOTL.ZG,2011,3.17447092151309
MYS,FP.CPI.TOTL.ZG,2012,1.66357102479204
MYS,FP.CPI.TOTL.ZG,2013,2.10501231233614
MYS,FP.CPI.TOTL.ZG,2014,3.14299050879107
MYS,FP.CPI.TOTL.ZG,2015,2.10438980238344
MYS,FP.CPI.TOTL.ZG,2016,2.09056659525745
MYS,FP.CPI.TOTL.ZG,2017,3.8712011577424
MYS,FP.CPI.TOTL.ZG,2018,0.884709160571244
MYS,FP.CPI.TOTL.ZG,2019,0.662891865764376
MYS,FP.CPI.TOTL.ZG,2020,-1.13870215393056
MYS,FP.CPI.TOTL.ZG,2021,2.47710241465444
MYS,FP.CPI.TOTL.ZG,2022,3.37869862549938
MYS,NE.EXP.GNFS.CD,1960,1016914824.12369
MYS,NE.EXP.GNFS.CD,1961,921854684.766157
MYS,NE.EXP.GNFS.CD,1962,921528017.620598
MYS,NE.EXP.GNFS.CD,1963,1147581682.3471
MYS,NE.EXP.GNFS.CD,1964,1178941728.32072
MYS,NE.EXP.GNFS.CD,1965,1327248612.40429
MYS,NE.EXP.GNFS.CD,1966,1336395292.47992
MYS,NE.EXP.GNFS.CD,1967,1306341915.08854
MYS,NE.EXP.GNFS.CD,1968,1439622110.47642
MYS,NE.EXP.GNFS.CD,1969,1730355870.02351
MYS,NE.EXP.GNFS.CD,1970,1760409247.41489
MYS,NE.EXP.GNFS.CD,1971,1717415705.68652
MYS,NE.EXP.GNFS.CD,1972,1816243493.34424
MYS,NE.EXP.GNFS.CD,1973,3178858810.37152
MYS,NE.EXP.GNFS.CD,1974,4587741651.01678
MYS,NE.EXP.GNFS.CD,1975,4235509660.22652
MYS,NE.EXP.GNFS.CD,1976,5726370461.14002
MYS,NE.EXP.GNFS.CD,1977,6588432866.06826
MYS,NE.EXP.GNFS.CD,1978,8024467035.6488
MYS,NE.EXP.GNFS.CD,1979,11882427758.9815
MYS,NE.EXP.GNFS.CD,1980,14091706038.2584
MYS,NE.EXP.GNFS.CD,1981,13086963602.6282
MYS,NE.EXP.GNFS.CD,1982,13636256592.8043
MYS,NE.EXP.GNFS.CD,1983,15637264410.568
MYS,NE.EXP.GNFS.CD,1984,18420478106.0288
MYS,NE.EXP.GNFS.CD,1985,17131005319.4167
MYS,NE.EXP.GNFS.CD,1986,15613368498.8685
MYS,NE.EXP.GNFS.CD,1987,20240206431.7432
MYS,NE.EXP.GNFS.CD,1988,23426145729.2509
MYS,NE.EXP.GNFS.CD,1989,27728457120.3558
MYS,NE.EXP.GNFS.CD,1990,32783400341.9751
MYS,NE.EXP.GNFS.CD,1991,38245926680.2444
MYS,NE.EXP.GNFS.CD,1992,44957788510.6216
MYS,NE.EXP.GNFS.CD,1993,52793700310.2061
MYS,NE.EXP.GNFS.CD,1994,66398033836.3054
MYS,NE.EXP.GNFS.CD,1995,83462121212.1212
MYS,NE.EXP.GNFS.CD,1996,92359488035.6149
MYS,NE.EXP.GNFS.CD,1997,93294414081.9079
MYS,NE.EXP.GNFS.CD,1998,83529351814.1052
MYS,NE.EXP.GNFS.CD,1999,96016052631.5789
MYS,NE.EXP.GNFS.CD,2000,112369210526.316
MYS,NE.EXP.GNFS.CD,2001,102435789473.684
MYS,NE.EXP.GNFS.CD,2002,109221052631.579
MYS,NE.EXP.GNFS.CD,2003,117854210526.316
MYS,NE.EXP.GNFS.CD,2004,143927631578.947
MYS,NE.EXP.GNFS.CD,2005,162048889759.292
MYS,NE.EXP.GNFS.CD,2006,182517094350.921
MYS,NE.EXP.GNFS.CD,2007,205488216076.41
MYS,NE.EXP.GNFS.CD,2008,229656557581.814
MYS,NE.EXP.GNFS.CD,2009,184897279562.576
MYS,NE.EXP.GNFS.CD,2010,221687591457.52
MYS,NE.EXP.GNFS.CD,2011,254020011525.336
MYS,NE.EXP.GNFS.CD,2012,249353076892.375
MYS,NE.EXP.GNFS.CD,2013,244490751715.477
MYS,NE.EXP.GNFS.CD,2014,249470818567.919
MYS,NE.EXP.GNFS.CD,2015,209286952234.474
MYS,NE.EXP.GNFS.CD,2016,201164589989.215
MYS,NE.EXP.GNFS.CD,2017,223413843683.321
MYS,NE.EXP.GNFS.CD,2018,245967582280.051
MYS,NE.EXP.GNFS.CD,2019,238379876499.876
MYS,NE.EXP.GNFS.CD,2020,207798542897.938
MYS,NE.EXP.GNFS.CD,2021,256756159747.736
MYS,NE.EXP.GNFS.CD,2022,300001402697.727
MYS,NY.GDP.MKTP.CD,1960,1916229475.84631
MYS,NY.GDP.MKTP.CD,1961,1901856121.44173
MYS,NY.GDP.MKTP.CD,1962,2001489600.83708
MYS,NY.GDP.MKTP.CD,1963,2510110346.4717
MYS,NY.GDP.MKTP.CD,1964,2674423920.68764
MYS,NY.GDP.MKTP.CD,1965,2956337667.30465
MYS,NY.GDP.MKTP.CD,1966,3143517941.70968
MYS,NY.GDP.MKTP.CD,1967,3188924674.94232
MYS,NY.GDP.MKTP.CD,1968,3330371548.96916
MYS,NY.GDP.MKTP.CD,1969,3664552038.87553
MYS,NY.GDP.MKTP.CD,1970,3864145664.81179
MYS,NY.GDP.MKTP.CD,1971,4244395358.10166
MYS,NY.GDP.MKTP.CD,1972,5043347485.91194
MYS,NY.GDP.MKTP.CD,1973,7662903760.34323
MYS,NY.GDP.MKTP.CD,1974,9496205619.75383
MYS,NY.GDP.MKTP.CD,1975,9298800799.46702
MYS,NY.GDP.MKTP.CD,1976,11050234602.248
MYS,NY.GDP.MKTP.CD,1977,13139486857.958
MYS,NY.GDP.MKTP.CD,1978,16358082222.8997
MYS,NY.GDP.MKTP.CD,1979,21213268200.3906
MYS,NY.GDP.MKTP.CD,1980,24488220937.7845
MYS,NY.GDP.MKTP.CD,1981,25004285800.8297
MYS,NY.GDP.MKTP.CD,1982,26804497470.7328
MYS,NY.GDP.MKTP.CD,1983,30347442121.8264
MYS,NY.GDP.MKTP.CD,1984,33942902256.9454
MYS,NY.GDP.MKTP.CD,1985,31199637541.3219
MYS,NY.GDP.MKTP.CD,1986,27734114980.9699
MYS,NY.GDP.MKTP.CD,1987,32181205900.5823
MYS,NY.GDP.MKTP.CD,1988,35272104730.5683
MYS,NY.GDP.MKTP.CD,1989,38847970073.3093
MYS,NY.GDP.MKTP.CD,1990,44024585239.6137
MYS,NY.GDP.MKTP.CD,1991,49143148094.2683
MYS,NY.GDP.MKTP.CD,1992,59167550162.956
MYS,NY.GDP.MKTP.CD,1993,66894966968.9736
MYS,NY.GDP.MKTP.CD,1994,74478356957.7808
MYS,NY.GDP.MKTP.CD,1995,88705342902.7113
MYS,NY.GDP.MKTP.CD,1996,100855393910.486
MYS,NY.GDP.MKTP.CD,1997,100005323301.867
MYS,NY.GDP.MKTP.CD,1998,72167498980.8398
MYS,NY.GDP.MKTP.CD,1999,79148421052.6316
MYS,NY.GDP.MKTP.CD,2000,93789736842.1053
MYS,NY.GDP.MKTP.CD,2001,92783947368.4211
MYS,NY.GDP.MKTP.CD,2002,100845526315.789
MYS,NY.GDP.MKTP.CD,2003,110202368421.053
MYS,NY.GDP.MKTP.CD,2004,124749473684.211
MYS,NY.GDP.MKTP.CD,2005,143534418452.154
MYS,NY.GDP.MKTP.CD,2006,162692260155.07
MYS,NY.GDP.MKTP.CD,2007,193549547954.753
MYS,NY.GDP.MKTP.CD,2008,230811591306.52
MYS,NY.GDP.MKTP.CD,2009,202257458160.849
MYS,NY.GDP.MKTP.CD,2010,255017645207.18
MYS,NY.GDP.MKTP.CD,2011,297951667650.449
MYS,NY.GDP.MKTP.CD,2012,314443061220.138
MYS,NY.GDP.MKTP.CD,2013,323276281683.441
MYS,NY.GDP.MKTP.CD,2014,338066121289.413
MYS,NY.GDP.MKTP.CD,2015,301354783698.72
MYS,NY.GDP.MKTP.CD,2016,301255332137.075
MYS,NY.GDP.MKTP.CD,2017,319109103242.055
MYS,NY.GDP.MKTP.CD,2018,358788833524.945
MYS,NY.GDP.MKTP.CD,2019,365177744321.011
MYS,NY.GDP.MKTP.CD,2020,337339463179.961
MYS,NY.GDP.MKTP.CD,2021,372981073017.749
MYS,NY.GDP.MKTP.CD,2022,406305924656.071
MYS,NY.GDP.MKTP.KD.ZG,1961,7.59799400028281
MYS,NY.GDP.MKTP.KD.ZG,1962,6.42102960904312
MYS,NY.GDP.MKTP.KD.ZG,1963,7.33880352682334
MYS,NY.GDP.MKTP.KD.ZG,1964,5.35896290971056
MYS,NY.GDP.MKTP.KD.ZG,1965,7.68486347467319
MYS,NY.GDP.MKTP.KD.ZG,1966,7.81671102618819
MYS,NY.GDP.MKTP.KD.ZG,1967,3.85714649161983
MYS,NY.GDP.MKTP.KD.ZG,1968,7.97799464201174
MYS,NY.GDP.MKTP.KD.ZG,1969,4.88853365256124
MYS,NY.GDP.MKTP.KD.ZG,1970,5.98653863031986
MYS,NY.GDP.MKTP.KD.ZG,1971,10.0346605803438
MYS,NY.GDP.MKTP.KD.ZG,1972,9.38844499098961
MYS,NY.GDP.MKTP.KD.ZG,1973,11.7010816119945
MYS,NY.GDP.MKTP.KD.ZG,1974,8.31866197361978
MYS,NY.GDP.MKTP.KD.ZG,1975,0.801068092192338
MYS,NY.GDP.MKTP.KD.ZG,1976,11.5634897772546
MYS,NY.GDP.MKTP.KD.ZG,1977,7.75305838033998
MYS,NY.GDP.MKTP.KD.ZG,1978,6.65389221500463
MYS,NY.GDP.MKTP.KD.ZG,1979,9.34909993075928
MYS,NY.GDP.MKTP.KD.ZG,1980,7.44182677934407
MYS,NY.GDP.MKTP.KD.ZG,1981,6.94210420118173
MYS,NY.GDP.MKTP.KD.ZG,1982,5.94315245801018
MYS,NY.GDP.MKTP.KD.ZG,1983,6.25223081092673
MYS,NY.GDP.MKTP.KD.ZG,1984,7.76179012218883
MYS,NY.GDP.MKTP.KD.ZG,1985,-1.02525025342071
MYS,NY.GDP.MKTP.KD.ZG,1986,1.24059492750688
MYS,NY.GDP.MKTP.KD.ZG,1987,5.19193211272702
MYS,NY.GDP.MKTP.KD.ZG,1988,9.93771967651989
MYS,NY.GDP.MKTP.KD.ZG,1989,9.0596008665043
MYS,NY.GDP.MKTP.KD.ZG,1990,9.00852713774628
MYS,NY.GDP.MKTP.KD.ZG,1991,9.54546741443052
MYS,NY.GDP.MKTP.KD.ZG,1992,8.88511797832156
MYS,NY.GDP.MKTP.KD.ZG,1993,9.89494333377064
MYS,NY.GDP.MKTP.KD.ZG,1994,9.21204179334867
MYS,NY.GDP.MKTP.KD.ZG,1995,9.82908519730812
MYS,NY.GDP.MKTP.KD.ZG,1996,10.0027006861844
MYS,NY.GDP.MKTP.KD.ZG,1997,7.32274185035924
MYS,NY.GDP.MKTP.KD.ZG,1998,-7.35941518817556
MYS,NY.GDP.MKTP.KD.ZG,1999,6.13761201057692
MYS,NY.GDP.MKTP.KD.ZG,2000,8.85886816969386
MYS,NY.GDP.MKTP.KD.ZG,2001,0.517675319192861
MYS,NY.GDP.MKTP.KD.ZG,2002,5.39098830692797
MYS,NY.GDP.MKTP.KD.ZG,2003,5.7884992858875
MYS,NY.GDP.MKTP.KD.ZG,2004,6.78343772370305
MYS,NY.GDP.MKTP.KD.ZG,2005,5.33213916141486
MYS,NY.GDP.MKTP.KD.ZG,2006,5.5848470671515
MYS,NY.GDP.MKTP.KD.ZG,2007,6.29878592740947
MYS,NY.GDP.MKTP.KD.ZG,2008,4.83176988913097
MYS,NY.GDP.MKTP.KD.ZG,2009,-1.51352871598714
MYS,NY.GDP.MKTP.KD.ZG,2010,7.42484738326097
MYS,NY.GDP.MKTP.KD.ZG,2011,5.29391283414003
MYS,NY.GDP.MKTP.KD.ZG,2012,5.47345419253853
MYS,NY.GDP.MKTP.KD.ZG,2013,4.69372252557893
MYS,NY.GDP.MKTP.KD.ZG,2014,6.00672194558203
MYS,NY.GDP.MKTP.KD.ZG,2015,5.09153242155011
MYS,NY.GDP.MKTP.KD.ZG,2016,4.44978139761541
MYS,NY.GDP.MKTP.KD.ZG,2017,5.81272240983328
MYS,NY.GDP.MKTP.KD.ZG,2018,4.84308697634881
MYS,NY.GDP.MKTP.KD.ZG,2019,4.41318742129586
MYS,NY.GDP.MKTP.KD.ZG,2020,-5.53443529719299
MYS,NY.GDP.MKTP.KD.ZG,2021,3.09216261593808
MYS,NY.GDP.MKTP.KD.ZG,2022,8.69434320308062
MYS,SP.POP.TOTL,1960,7833782.0
MYS,SP.POP.TOTL,1961,8074805.0
MYS,SP.POP.TOTL,1962,8324218.0
MYS,SP.POP.TOTL,1963,8579350.0
MYS,SP.POP.TOTL,1964,8835925.0
MYS,SP.POP.TOTL,1965,9091016.0
MYS,SP.POP.TOTL,1966,9340240.0
MYS,SP.POP.TOTL,1967,9582086.0
MYS,SP.POP.TOTL,1968,9821308.0
MYS,SP.POP.TOTL,1969,10061684.0
MYS,SP.POP.TOTL,1970,10306508.0
MYS,SP.POP.TOTL,1971,10552557.0
MYS,SP.POP.TOTL,1972,10801619.0
MYS,SP.POP.TOTL,1973,11062664.0
MYS,SP.POP.TOTL,1974,11335187.0
MYS,SP.POP.TOTL,1975,11617947.0
MYS,SP.POP.TOTL,1976,11910081.0
MYS,SP.POP.TOTL,1977,12218924.0
MYS,SP.POP.TOTL,1978,12543892.0
MYS,SP.POP.TOTL,1979,12875011.0
MYS,SP.POP.TOTL,1980,13215707.0
MYS,SP.POP.TOTL,1981,13564594.0
MYS,SP.POP.TOTL,1982,13921029.0
MYS,SP.POP.TOTL,1983,14292862.0
MYS,SP.POP.TOTL,1984,14686454.0
MYS,SP.POP.TOTL,1985,15108135.0
MYS,SP.POP.TOTL,1986,15558740.0
MYS,SP.POP.TOTL,1987,16033103.0
MYS,SP.POP.TOTL,1988,16524616.0
MYS,SP.POP.TOTL,1989,17020143.0
MYS,SP.POP.TOTL,1990,17517054.0
MYS,SP.POP.TOTL,1991,18017464.0
MYS,SP.POP.TOTL,1992,18526708.0
MYS,SP.POP.TOTL,1993,19050077.0
MYS,SP.POP.TOTL,1994,19588703.0
MYS,SP.POP.TOTL,1995,20136888.0
MYS,SP.POP.TOTL,1996,20689051.0
MYS,SP.POP.TOTL,1997,21249178.0
